metal_product
Колено раструб-гладкий конец УРГ 200 ГОСТ 5525-88
Труба электросварная SAWL 21.3х2.77 ASTM A53 B
Гайка М52 Ст20  ГОСТ 9064-75
Центратор наружный звенный ЦЗА-1620 1620ММ
Центратор звенный наружный ЦЗН-426
Центратор звенный наружный ЦЗН-325
Центратор ЦЗН 1421 (1420)
Центратор звеневой наружный ЦЗН-1220
Круг 20 12000ММ ГОСТ 2590-2006 В20 ГОСТ 1050-2013
Круг 65 ГОСТ 2590-2006 Ст35 ГОСТ 1050-2013
Круг 68 ГОСТ 2590-2016 Ст20 ГОСТ 1050-2013
Лист Б-ПН-О 10х1500х6000 ГОСТ 19903-74 Ст3сп5 ГОСТ 14637-89
Лист Б-ПН-О 16 ГОСТ 19903-2015 09Г2С-12 ГОСТ 5520-2017
Лист Б-ПН-О 8 ГОСТ 19903-2015 09Г2С-12 ГОСТ 5520-2017
"Штуцер приварной ШП G3/8"" А715241.054"
"Штуцер приварной ШП G1"" А715241.004-02"
Тройник 1-33.7х3.2-Ст20 ГОСТ 17376-2001
"Переход К ст.20 1-33,7x3,2-21,3x3,2 ГОСТ 17378-2001"
Болт анкерный 5.1 М24х376ММ Ст3сп5
Шестигранник 36 ГОСТ 8560-78 40Х
Шестигранник 24 ГОСТ 8560-78 40Х ГОСТ 4543-71
Шестигранник 30 ГОСТ 8560-78 40Х ГОСТ 4543-71
Кольцо опорно-направляющее ОНК PA/PE 1.25-40 32 высота ребра 50ММ в комплекте болты и гайки
Кольцо опорно-направляющее ОНК PA/PE 1.25-40 20 высота ребра 50ММ в комплекте болты и гайки
Кольцо опорно-направляющее ОНК PA/PE 11-90 125 высота ребра 75ММ в комплекте болты и гайки
Кольцо опорно-направляющее ОНК PA/PE 11-90 200 высота ребра 75ММ в комплекте болты и гайки
Кольцо опорно-направляющее ОНК PA/PE 11-90 110 высота ребра 75ММ в комплекте болты и гайки
Компенсатор DN65 PN16 резиновый каучук фланцевый
Вставка монтажная DN250 PN25 Ст20 в комплекте с прокладками и метизами
Компенсатор Ду250 Ру10 резиновый фланцевый
Компенсатор Ду80 Ру10 резиновый фланцевый
Компенсатор фланцевый Т-1810 DN200 PN16
Прокладка СНП-В-3-61-6.3-4.5 ОСТ 26.260.454-99
Прокладка 1-1-25-63-08КП ГОСТ Р 53561-2009
Прокладка СНП-В-1-600-4 ГОСТ 28759.9-2022
Прокладка СНП B-3-227-6.3-4.5 ОСТ 26.260.454-99
Прокладка СНП B-3-477-6.3-4.5 ОСТ 26.260.454-99
Прокладка СНП B-3-629-6.3-4.5 ОСТ 26.260.454-99
Прокладка СНП-B-E-F 100-40 ГОСТ Р 52376-2005
Прокладка СНП-В-E-F-80-40 ГОСТ Р 52376-2005
Прокладка 1-1-80-63-08Х18Н10Т ГОСТ 34655-2020
Прокладка 1-1-50-63-05кп ГОСТ 34655-2020
Прокладка СНП 321х291ММ ГОСТ Р 52376-2005
Прокладка СНП 313х291ММ ГОСТ Р 52376-2005
Прокладка СНП 266х238ММ ГОСТ Р 52376-2005
Прокладка СНП 260х238ММ ГОСТ Р 52376-2005
Прокладка СНП В-3-171-10-4.5 ОСТ 26.260.454-99
Прокладка СНП В-3-171-6.3-4.5 ОСТ 26.260.454-99
Прокладка СНП В-3-117-6.3-4.5 ОСТ 26.260.454-99
Прокладка СНП В-3-61-10-4.5 ОСТ 26.260.454-99
Заглушка фланцевая 80-25-20
Лист 4 ГОСТ 19903-2015 12ХМ
Лист 6 ГОСТ 19903-2015 12ХМ
Тройник П 89х6 ст 20ГОСТ 17376-2001
Заглушка сферическая 89х8мм
Тройник 7х273х273х114-Ст20 ГОСТ 17376-2001
Тройник 7х273х273х89-Ст20 ГОСТ 17376-2001
Соединение быстроразъемное БРС-100 100ММ PN16
Тройник 57x5 ст.20 Исп.2 ГОСТ 17376-2001
Заглушка 38x5 08Х18Н10 ГОСТ 17379-2001
Отвод 90-219x7-Ст20 ГОСТ 17375-2001
Отвод 90-108x5-Ст20 ГОСТ 17375-2001
Отвод 90-38x4-Ст20 ГОСТ 17375-2001
Тройник 32x2.5-25x2 08Х18Н10 Ст20 ГОСТ 17376-2001
Переход К-219x7-108x5 Ст20 ГОСТ 17378-2001
Переход Э-219x7-108x5 Ст20 ГОСТ 17378-2001
Тройник 219x7х219х7 Ст20 ГОСТ 17376-2001
Тройник 38x4х38х4 Ст20 ГОСТ 17376-2001
Тройник 32x4х32х4 Ст20 ГОСТ 17376-2001
Тройник 32x2.5х32х2.5 08Х18Н10 ГОСТ 17376-2001
Отвод 90-32x2.5 08Х18Н10 ГОСТ 17375-2001
Отвод 90-25x2 08Х18Н10 ГОСТ 17375-2001
Переход К-38x5-32x4 08Х18Н10 ГОСТ 17378-2001
Переход К-32x2.5-25x2 08Х18Н10 ГОСТ 17378-2001
Заглушка 32x2.5 08Х18Н10 ГОСТ 17379-2001
Опора 57-ХБ-А 
Шпилька М24х130ММ ГОСТ 9066-75 12Х18Н10Т
Манжета герметизирующая ПМТД-ОКС 1020/1220/57 ТУ 2531-002-53597015-12
Кольцо опорно-направляющее ОНК 1020/1220 ТУ 1469-001-53597015-12
Болт М20х100ММ класс прочности 10.9 ГОСТ Р 52644-2006
Шайба пружинная 16Н 65Г ГОСТ 6402-70
Гайка М20 класс прочности 10 ГОСТ Р 52645-2006
Швеллер 10П ГОСТ 8240-97 С255
Двутавр 16Б1 ГОСТ Р 57837-2017 С355
Двутавр 40Б2 С255
Уголок 75х75х5 ГОСТ 8509-86 С255
Уголок 80х80х6мм
Заглушка 57х5 гост 17379-2001
Тройник 325х10 ГОСТ 17376-2001
Переход К-219х6-114х6-Ст20 ГОСТ 17378-2001
Переход К-133х5-89х3.5-Ст20 ГОСТ 17378-2001
Переход К-133х5-57х3-Ст20 ГОСТ 17378-2001
Отвод 45 1020х11 Ст20 МН 2880-62
Отвод 90 1020х11 Ст20 МН 2880-62
Переход К-1020x14-920x12-Ст20 МН 2883-62
"Тройник бесшовный (SMLS) BW 18""x6.35 ASME B16.9 GB/T 8163 20"
"Отвод бесшовный (SMLS) 45 LR BW 18""x6.35 ASME B16.9 ASTM A234-WPА"
"Отвод бесшовный (SMLS) 90 LR BW 18""x6.35 ASME B16.9 ASTM A234-WPА"
Переход К-108х7-89x3.5-Ст20 ГОСТ 17378-2001
Переход К-426х12-159х8-Ст20 ГОСТ 17378-2001
Заглушка 325х4.5-Ст20 ГОСТ 17379-2001
Переход К 89х3.5-76х3-Ст20 ГОСТ 17378-2001
Вставка демонтажная двухфланцевая DN450 PN10
Вставка демонтажная двухфланцевая DN300 PN16
Вставка демонтажная двухфланцевая DN400 PN10
Вставка демонтажная двухфланцевая DN100 PN10
Фланец 1-200-16 ст25 ГОСТ 12820-81
Тройник 219х6-159х6 ст.20 ГОСТ 17376
"Переход К 89х3,5-57х3"
"ЗАГЛУШКА ЭЛЛИПТИЧЕСКАЯ   159Х4,5"
Переход концентрический сталь 20 ГОСТ 17378-2001 159х8-76х5
Тройник 426x12-325x10 ст.20 Исп.2 ГОСТ 17376-2001
Тройник 325х8 219х6  гост 17376-2001
"Тройник 219х6,0"
Переход К 426х12-219х8-20 ГОСТ 17378-2001
Фланец 50-16-11-1-Е Ст20 гр.IV КП 215 ГОСТ 33259-2015
Фланец 150-10-11-1-E-Ст20 гр.IV кп215 ГОСТ 33259-2015
Фланец 200-10-11-1-F-Ст20 гр.IV кп215 ГОСТ 33259-2015
Фланец 200-10-11-1-E-Ст20 гр.IV кп215 ГОСТ 33259-2015
Фланец 150-16-11-1-F Ст.20 гр.IV КП-215 ГОСТ 33259-2015
Фланец 100-10-11-2-В Ст20 гр.IV кп215 ГОСТ 332599-2015
Фланец 50-10-11-2-F Ст20 грIV КП215 ГОСТ 33259-2015
Фланец 80-16-11-2-F Ст20 грIV КП215 ГОСТ 33259-2015
Фланец 80-16-11-2-Е Ст20 грIV КП215 ГОСТ 33259-2015
Фланец 150-10-11-1-F Ст20 грIV КП215 ГОСТ 33259-2015
Отвод 90-1-60.3х5.6 09Г2С ГОСТ 30753-2001
Переход К-219х10-159х8-09Г2С ГОСТ 17378-2001
Фланец 100-10-11-1-F Ст.20 гр.IV КП-215  ГОСТ 33259-2015
"Обтюратор 2"" RF CL150"
"Бобышка weldolet 6""х7.11-2""х5.54 BW MSS SP-97 ASTM A105N PWHT NACE MR0175 ISO 15156"
"Тройник бесшовный (SMLS) BW 6"" (168.27х7.11) ASME B16.9 ASTM A234 WPB PWHT NACE MR0175 ISO 15156"
"Переход бесшовный (SMLS) концентрический BW 2""х5.54-3/4""х3.91 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) концентрический BW 2""x5.54-1""x4.55 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) концентрический BW 4""x6.02-2""x5.54 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) экцентрический BW 6""x7.11-4""x6.02 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) экцентрический BW 2""x5.54-3/4""x3.91 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) экцентрический BW 3""x5.49-2""x5.54 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) экцентрический BW 4""x6.02-2""x5.54 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Переход бесшовный (SMLS) эксцентрический BW 6""x7.11-3""x5.49 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Тройник бесшовный (SMLS) BW 2""x5.54-1""x4.55 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Тройник бесшовный (SMLS) BW 3""x5.49-2""x5.54 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Тройник бесшовный (SMLS) BW 6""x7.11-3""x5.49 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Тройник бесшовный (SMLS) BW 6""x7.11-4""x6.02 ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO 15156"
"Тройник бесшовный (SMLS) BW 6""x7.11-4""x6.02 ASME B16.9 ASTM A403-WP316/316L PWHT 3LPE NACE MR0175/ISO 15156"
"Отвод бесшовный (SMLS) 90 LR 2""х3.91 BW ASME B16.9 ASTM A403 WP316/316L PWHT 3LPE NACE MR0175/ISO15156"
"Отвод бесшовный (SMLS) 90 LR 3/4""х3.91 BW ASME B16.9 ASTM A234-WPB PWHT 3LPE NACE MR0175/ISO15156"
"Заглушка BL 6"" CL150 RF ASME B16.9 ASTM A105N NACE MR0175/ISO15156"
Тройник 1-377х9-219х9 Ст20 ГОСТ 17376-2001
Тройник 114х8-Ст20 ГОСТ 17376-2001 NACE MR0175
"Переход бесшовный (SMLS) концентрический BW 2""х5.54-3/4""х3.91 ASME B16.9 ASTM A234-WPB PWHT NACE MR0175 ISO 15156 concentric transition"
"Бобышка weldolet 6""x10.97-2""x8.74 BW MSS SP-97 ASTM A105N PWHT NACE MR0175/ISO 15156"
"Глухой фланец 2"" CS, ASTM A105 Normalized105 B16.5 ASME CL 150 RF"
"Отвод бесшовный (SMLS) 90 LR BW 4""x3.05 ASME B16.9 ASTM B366 Gr.WP20CB UNS N08020 NACE MR0175/ISO 15156"
"Отвод бесшовный (SMLS) 45 LR BW 2""х8.74 ASME B16.9 ASTM A234-WPB PWHT NACE MR0175 ISO 15156"
"Отвод бесшовный (SMLS) 90 LR BW 2""х5.54 ASME B16.9 ASTM A234-WPB PWHT NACE MR0175 ISO 15156"
"Отвод бесшовный (SMLS) 90 LR BW 6""х7.11 ASME B16.9 ASTM A234-WPB PWHT NACE MR0175 ISO 15156"
"Тройник бесшовный (SMLS) BW 2""х5.54 ASME B16.9 ASTM A234-WPB PWHT NACE MR0175 ISO 15156"
Отвод 90-1-60.3х7-Ст20 ГОСТ 17375-2001
"Тройник бесшовный (SMLS) BW 4""x6.02 ASME B16.9 ASTM A234 Gr.WPB 3LPE PWHT NACE MR0175/ISO15156"
"Фланец BL 6"" CL150 RF ASME B16.5 ASTM A105N"
Кольца опорно-направляющие 325х530
Кольцо опорнонаправл ОНК Ø 813х1020
Кольцо опорно-направляющее ОНК 630/820 полипропиленовое в комплекте с болтами и гайками ТУ 2291-001-58859224-2014
Кольцо опорно-направляющее ОНК 712/915 в комплекте с крепежом и прокладкой ТУ 1469-010-05931855-2016
Кольцо опорно-направляющее 108/325 ТУ 1469-001-01297858-98
"Кольцо опорно-направляющее ОНК 76 в комплекте болты, гайки"
Кольцо опорно-направляющее ПМТД-325
Кольцо опорно-направляющее ОНК 325/89 в комплекте с крепежными болтами и гайками
Отвод 90-25х2-20 ГОСТ 17375-2001
Переход концентрический 159х8-57х4-09Г2С ГОСТ 17378-2001 NACE MR0175
Переход концентрический 219х10-57х4-09Г2С ГОСТ 17378-2001 NACE MR0175
Переход К159х4.5-108х4.
Переход  К159х8-57х4мм ст.20 ГОСТ 17378-2001
Тройник бесшовный (SMLS) 273х7 ASME B16.9 ASTM A403 WP321
Тройники 219х6 - 159х6 ГОСТ 17376-2001 ст.20
Отвод 90-325х8 ст 20
Тройник ст. Ду-273*159 (273х10-159х6 ГОСТ 17376-2001)
Переход ПК 76х3.5-38х2.5-20 ГОСТ 17378-2001
Переход К 57х5-25х3 ГОСТ 17378-2001
Отвод 90-2-377х9-Ст20 ГОСТ 17375-2001
"Переход 45х4,0-25х3,0 ст.20"
Фланец Ду300 расточенный под втулку ПЭ 315ММ PN16
Переход концентрический сталь 20 ГОСТ 17378-2001 159х8-89х6
Переход К-2 108х4-57х3-20 ГОСТ 17378-2001
Тройник 108х6-76х5 ГОСТ 17376-2001 Ст20
Анкерный болт 1.1 М36х710
Болт 1.1 М16х710ММ Ст3пс2 ГОСТ 24379.1-2012
Болт анкерный 1.1 М36х1120ММ
Болт 1.1 М20х710ММ Ст3пс2 ГОСТ 24379.1-2012
Болт 1.1 М24х900ММ Ст3пс2 ГОСТ 24379.0-2012
Рельс Р50 ГОСТ 7174-75
Переход К-1-26.9х3.2-21.3х3.2-20 ГОСТ 17378-2001
Соединение фланцевое DN50 PN16 Ст20
"Переход бесшовный (SMLS) BW 4""х2"" (114.3х6.02-60х3.91) ASME B16.9 АISI 304"
"Переход бесшовный (SMLS) концентрический BW 10""х12.7-6""х7.11 ASME B16.9 ASTM A403 WP316/316L"
"Отвод 90 LR BW 12"" (323.85x9.53) ASME B16.9 ASTM A403 WP304/304L-S"
"Отвод 90 LR BE 4"" (114.3x6.02) ASME B16.9 ASTM A403 WP304/304L-S"
"Отвод 90 LR BE 6"" (168.27x7.11) ASME B16.9 ASTM A403 WP304/304L-S"
"Отвод 90 LR BE 3"" Sch 10S ASME B16.9 ASTM A403 WP304/304L-S"
Переход бесшовный (SMLS) концентрический BW 325х8-219х8 ASME B16.9 S32750
Отвод бесшовный (SMLS) 90 LR BW 89х6 ASME B16.9 S32750
Отвод бесшовный (SMLS) 90 LR BW 60.3х2.9 ASME B16.9 S32750
"Отвод бесшовный (SMLS) 90 LR BW 6"" (168х6) ASME B16.9 S32750"
Отвод бесшовный (SMLS) 90 LR BW 219х6 ASME B16.9 S32750
Переход бесшовный (SMLS) концентрический BW 273х10-168.3х7.1 ASME B16.9 S32750
Переход бесшовный (SMLS) концентрический BW 159х8-114х6 ASME B16.9 S32750
Переход бесшовный (SMLS) концентрический BW 159х8-114х6 ASME B16.9 AISI 304L
Болт расширяюшийся (Анкер) М8х100мм
Анкерные болты М10х100
Труба 159х4 ГОСТ 10704-91 В10 ГОСТ 10705-80
Тройник 89х6-57х5 Ст20 ГОСТ 17376-2001
Уголок 63х63х5 ГОСТ 8509-93 Ст3сп5
"Отвод стальной 90гр 1-21,3х2мм"
Тройник 57х4-45х3 ст.20 ГОСТ 17376-2001
"Отвод 45-159х4,5 ст.20 ГОСТ 17375"
"Тройник П 89х3,5 ст.20 ГОСТ 17376-2001"
"Тройник П 89х3,5 57х3 ст.20 ГОСТ 17376-2001"
Тройник 219х6-114х6-20 ТУ 1468-001-82932963-2009
Переход П К-89х6-57х4-20 ГОСТ 17378-2001
Переход К 159x4.5-133x4 Ст20 ГОСТ 17378-2001
Тройник 219.1x6.3-Ст20 ГОСТ 17376-2001
Переход К-1-60.3х4-33.7х3.2-20 ГОСТ 17378-2001
Тройник П159х6  ст 20 ГОСТ 17376-2001
"Переход стальной К D114х4,0-D89х3,5 ГОСТ 17378-2001 СТ20 "
Отвод Ц 90-133х4
Переход К-219x6-108x4-Ст20 ГОСТ 17378-2001
Переход Э-159 х4.5-114х4-Ст20 ГОСТ 17378-2001
Переход К-89x3.5-57x3-Ст20 ГОСТ 17378-2001
Переход К-32х2.5-15х2.8-Ст20 ГОСТ 17378-2001
Тройник 159х5.5-108х5.5-Ст20 ГОСТ 17376-2001
Переход К-219х4-89х3.5-Ст20 ГОСТ 17376-2001
Тройник 159х8 - 108х6  Ст20
"Переход стальной К159х8.0-89х6,0 "
Труба профильная 250х250х8 ГОСТ 30245-2003 Ст3сп5
Труба профильная 80х80х4 Ст3/Ст20
Труба 40х40х1.7 ГОСТ 32931-2015 С245
"Переход стальной концентрический К 325х8,0-108х4,0"
Переход К 219х10-57х4 ст.20 ГОСТ 173782001
Переход К-133х8-108х6
Переход К-159х6-57х5-Ст20 ГОСТ 17378-2001 NACE MR0175
Труба 76х2.1 Ст2пс ГОСТ 10705-80
Труба 89х2.1 Ст2пс ГОСТ 10705-80
"Труба 325x7,0 ГОСТ 10704-91 ст. 20 с ВУС изол 3-х сл. ГОСТ 9.602-2005-конструкции №1"
Труба 89х5.5 ГОСТ 10704-91 Ст20 ГОСТ 10705-80
Труба 108х4 ГОСТ 10704-91 Ст3 с 3-х слойной изоляцией
Труба 530х8 ГОСТ 10704-91 В10 ГОСТ 10705-80
Труба 325х7 ГОСТ 10704-91 Ст3сп ГОСТ 10705-80
Труба 133х2 Ст20 ГОСТ 10705-80
Труба 57х2 ГОСТ 10704-91 Ст20
Труба 219х3 ГОСТ 10704-91 Ст3пс
Труба 426х8 ГОСТ 10704-91 Ст3 с 3-х слойной изоляцией
Труба 530х8 ГОСТ 10704-91 Ст3 с 3-х слойной изоляцией
Труба 76х3.5 ГОСТ 10704-91 Ст3 ГОСТ 10705-80
Труба 630х8 ГОСТ 10704-91 Ст20 с 3-х слойной изоляцией
Труба 18х2 ГОСТ 10704-91 Ст3
"Труба 114х4,5 ГОСТ 10705-80"
"Шпилька М24х1000ММ класс прочности 8,8 оцинкованная DIN 975"
Уголок 63х63х4 ГОСТ 19771-93 Ст4пс
"Комплект болт анкерный, 4 гайки, плита анкерная 2.1 М16х550ММ"
"Комплект болт анкерный, 4 гайки, шайба, плита анкерная 80х80х15ММ 2.1 М20х550ММ"
"Комплект болт анкерный, 2 гайки, плита анкерная, шайба М24х700ММ"
"Комплект болт анкерный, 2 гайки, плита анкерная, шайба М30х1000ММ"
Манжета термоусаживаемая Терма СТАР 426ММ ТУ 2245-048-82119587-2014
"Опорно-направляющее кольцо ОНК 219, ТУ 1469-001-01297858-98"
Заглушка 219х6
Отвод 30 219х6-12Х18Н10Т ГОСТ 17375-2001
"Фланец стальной плоский   1-100-10-ст25   ГОСТ 12820-80, сталь 25, -70+300С"
Переход ПК-108х4-57х3 ст20 ГОСТ17378-2001
Фланец 1-50-10 cт.25
Прокладка А-100-10 ПОН ГОСТ 15180-86
Фланцы  ст. Ду-100 (Фланец д100мм Расточенный под ПЭ втулку дь 110мм РN 10)
Кольцо ОНК 168/530 ТУ 1469-001-01297858-98
"Опорно направляющее кольцо ОНК 57 ТУ 1469-001-01297858-98 в комплекте кольцо 1ШТ, метизы 1КОМП, прокладка защитная под ОНК 57"
Манжета 57
Труба 159х6 ГОСТ 10704-91
Труба 168х8 ГОСТ 8732-78 В20 ГОСТ 8731-74
"Труба 426х6,0 ГОСТ 10704-91"
Тройник 168х8-Ст20 ГОСТ 17376-2001
Отвод П 90-219х8 ст.20 ГОСТ 17375-01
отвод 168*10 90 град
Заглушка П 57х5 ст.20 ГОСТ 17379-2001
Тройник П 219х10  Ст.20 ГОСТ 17376-2001
Переход ПК 108х6-89х6  09Г2С ГОСТ 17376-2001
Переход ПК 108х6-57х5 ст09Г2С  ГОСТ 17376-2001
Переход ПК 57х5-32х3 Ст 09Г2С ГОСТ 17376-2001
Отвод П 90-219х10 ст.20 ГОСТ 17375-01
Уголок 90х90х7 ст3сп
Уголок 63х63х5 Ст3сп5
Уголок 180х180х12 Ст3
Уголок 80х6 ГОСТ 8509-93 ст.3сп
Уголок 110х110х8 ГОСТ 8509-93 Ст3сп5 ГОСТ 380-2025
Уголок 125х125х8 ГОСТ 8509-93 Ст3сп ГОСТ 27772-2021
Уголок 140х140х9ММ ГОСТ 8509-93 Ст3
Труба 219х4 ГОСТ 10705 Ст3сп/пс
Труба 38х2.5 ГОСТ 8734-75 В20 ГОСТ 8731-74
Труба 34х3.5 ГОСТ 8734-75 Ст20
Труба 426х4 ГОСТ 10704-91 Ст20
Труба 42х4 ГОСТ 8732-78 Ст4сп
Труба 102х5 ГОСТ 10705-80 ГОСТ 10705-91
Труба 273х5 ГОСТ 10704-91 Ст20
Труба 159х8 ГОСТ 10704-91 Ст3
Труба 57х3 ГОСТ 10704-91 С245 с изоляцией
Труба 48х3 ГОСТ 10704-91 Ст20
Труба 89х6 ГОСТ 8732-78 Ст20 с 3-х слойной изоляцией усиленного типа УС
Труба 114х8 ГОСТ 8732-78 Ст20 с 3-х слойной изоляцией усиленного типа УС
Труба 22х3.5 ГОСТ 8734-75 Ст20
Болт с шестигранной головкой М10х80ММ DIN 933
Шайба 10
Гайка М6 с насечкой препятствующей откручиванию (200 шт/уп)
Винт М6х10 с крестообразным шлицем (200 шт/уп)
"Комплект болт, гайка, шайба М6х15ММ оцинкованный"
Винт М10х50ММ класс прочности 8.8 ГОСТ Р ИСО 4017-2013
Анкерный болт  М16х200 мм
"Гайка М10 шестигранная, гальванически оцинкованная сталь DKC"
Винт М6*16 DIN60 CM010616 с гладкой головкой и кв.подполовником
Уголок 63х63х6 ГОСТ 8509-93 09Г2С ГОСТ 19281-2014
Труба 50х50х4 ГОСТ 30245-94 С245
Круг 10 ГОСТ 2590-2006 09Г2С-12 ГОСТ 19281-89 
Уголок 100х100х7 09Г2С ГОСТ 8509-93
Шпилька М8х1000
Гайка  М8
Болт М 8х50
ШАЙБА ПЛОСКАЯ М8
ГАЙКА М10
Шайба М10
Шпилька М10х1000 оцинкованная
Резка оцинкованного металла в рулоне с полимерным покрытием
Шайба М30 ГОСТ 11371-78
Гайка М30 класс прочности 8 tZn ISO 4032
Болт М30х110ММ класс прочности 8.8 оцинкованный ГОСТ 7798-70
Уголок 160х14 ГОСТ 8509-93 S235JR DIN EN 10025-2-2019
Двутавр 60Ш4 ГОСТ 26020-83 С245
Двутавр 30Ш1 ГОСТ 26020-83 С245 ГОСТ 27772-2015
Тройник П 1-33.7х3.2-20 ГОСТ 17376-2001
Отвод 90-1-26.9х3.2-Ст20 ГОСТ 17375-2001
Переход ПК 26.9х3.2-21.3х3.2 Ст20 ГОСТ 17378-2001
Тройник равнопроходной 1-48х3.6-Ст20 DN40
Фланец 1-80-63 Ст 20 ГОСТ 12820-80
Фланец 65-63-11-1-B Ст20 гр.IV ГОСТ 33259-2015
Переход К-1-76.1х5-48.3х3.6 Ст20 ГОСТ 17378-2001
Переход К-2-57х3-32х3 Ст20 ГОСТ 17378-2001
Переход К-2-57х4-38х3 Ст20 ГОСТ 17378-2001
Тройник равнопроходной 1-76.1х5 Ст20 ГОСТ 17376-2001
Отвод П90 57х4 ст20 ГОСТ17375-2001
"ТРУБА СТАЛЬНАЯ ВОДОГАЗОПРОВОДНАЯ 50X3,5"
ТРОЙНИК 159Х6-133Х5 ГОСТ 17376-2001
Переход К 108х4-89х4 ГОСТ 17376-2001
"Тройник ст.Ду-159*108 ГОСТ17376-2001 (159х6-108х4,5 ст.20)"
Отвод 45 159х4
Переход Э 159х4.5-108х4-Ст20 ГОСТ 17378-2001
Тройник 219х5 Ст20 ГОСТ 17376-2001
Тройник 219х6-159х6 Ст20 ГОСТ 17376-2001
Отвод 90 219х4 Ст20 ГОСТ 17375-2001
Труба 219х5 ГОСТ 10704-91 ВСт3сп ГОСТ 10705-80 с трехслойной заводской ВУС изоляцией ГОСТ 9.602-2005
Труба 219х4 ГОСТ 10704-91 Ст20 с 3-х слойной изоляцией
Труба 89х3.5 ГОСТ 10704-91 В10 ГОСТ 10705-80 с 3-х слойной изоляцией
Труба 133х4 ГОСТ 10704-91 В10 ГОСТ 10705-80 с 3-х слойной изоляцией
"Труба 114х4,0 ГОСТ 10705-80 в изоляц. по ГОСТ 51 164-98 и ГОСТ 9,602-05"
Фланец 1-50-10ст. ГОСТ12820-80
"Тройник 32х4,0-25х3,0 ст.09Г2С точ."
"Отвод 90-114x7.0, NACE MR0175"
Тройник 32х5-25х5-Ст20 ГОСТ 17376-2001 NACE MR0175
Тройник 89х7 Ст20 ГОСТ 17376-2001
Тройник 32х5-22x4 08Х18Н10 ГОСТ 17376-2001
Тройник 219х7-114х7 Ст20 ГОСТ 17376-2001
Переход Э-219х7-114х7-Ст20 ГОСТ 17378-2001
Переход Э-273x8-219x7 Ст20 ГОСТ 17378-2001
Переход К-89х6-76х6-Ст20 ГОСТ 17378-2001
Тройник 38x5-12x2.5 08Х18Н10 ГОСТ 17376-2001
Тройник 38x5-22x3 08Х18Н10 ГОСТ 17376-2001
Отвод 90-273х8-Ст20 ГОСТ 17375-2001 в комплекте заглушка
ОПОРА 32 ХБ-А 09 Г2С
Опора 219.1-ХБ-А1 ОСТ 36-146-88
ТРУБА 14Х2 ГОСТ 8734-75
Труба 273х7
Труба 219х6
Труба 12x2 ГОСТ 17378-2001 08Х18Н10
Труба 22х3 08Х18Н10 ГОСТ 9941-81
"Крепления для укладки крановых рельсов Р43 в комплекте с планка прижимная П-1, планка упорная У-3, прижим крановых рельсов Р43"
Рельс КР-120
"Крепления для укладки крановых рельсов КР-120 в комплекте с планка прижимная П-1, планка упорная У-3, прижим крановых рельсов КР 120"
Рельс Р43
Стык рельсовый KP120
Стык рельсовый P43
Болт анкерный М12х40ММ
Болт анкерный с гайкой М10х100ММ
"Прокладка спирально-навитая 1 1/2"" Graphite+SS 316"
Круг А1 д.40 Ст3сп ГОСТ535-2005 ГОСТ 2590-2006
Круг 50 ГОСТ 2590-2006 Ст3сп5 ГОСТ 535-2005 
Круг 190 ГОСТ 2590-2006 Ст45 ГОСТ 1050-60
Круг 60 ГОСТ 2590-2006 30ХГС ГОСТ 1050-60
Круг 70 ГОСТ 2590-88 Ст3пс3
Круг 16 12000ММ ГОСТ 2590-2006 Ст35 ГОСТ 1050-2013
Труба 70х10 ГОСТ 8732-78 Ст3сп3
Труба 65х8 ГОСТ 8732-78 Ст3сп3
Труба 195х10 ГОСТ 8732-78 В20
Труба 195х22.5 ГОСТ 8732-78 В20
Арматура 16 А-III А500 ГОСТ 34028-2016
Отвод 30 325х10 Ст20 ГОСТ 17375-2001
Тройник ТШСР 1020(11)x325(10)-4.0-К52-У  ТУ 102-488-05
Переход К-325x10-114x6-Ст20 ГОСТ 17378-2001
Тройник 219x8-114x6-Cт20 ГОСТ 17376-2001
Переход К-325x10-219x8-Cт20 ГОСТ 17378-2001
Отвод 30 219x8 Ст20 ГОСТ 17375-2001
